ambiguous,atr,conviction,cost_model,decision_time,entry,exit_price,exit_reason,exit_time,fill_price,filled_at,final_stop,gross_pnl,market,mode,net_pnl,outcome_data_missing,pnl_r,portfolio,quantity,reserved_notional,risk_amount,signal_bar_end,status,stop,strategy_version,symbol,target,transaction_cost
False,1.9516823696405168,92,zero,2022-03-18 15:16:00,242.56,239.63,stop,2022-03-18 18:07:00,242.56,2022-03-18 15:16:00,239.63,-234.40000000000055,stock,stock_only,-234.40000000000055,False,-1.0,safe_0_25pct,80,19404.8,234.40000000000055,2022-03-18 15:00:00,closed,239.63,stock_trend_momentum_v1,CI,248.42,0.0
False,1.5029822085628264,87,zero,2022-03-21 15:16:00,115.03,115.16,stop,2022-03-22 15:59:00,115.03,2022-03-21 16:31:00,115.16,14.039999999999509,stock,stock_only,14.039999999999509,False,0.057522123893803165,safe_0_25pct,108,12423.24,244.08000000000055,2022-03-21 15:00:00,closed,112.77,stock_trend_momentum_v1,AMD,119.55,0.0
False,0.25079330630194696,78,zero,2022-03-21 15:16:00,43.29,43.36,stop,2022-03-22 15:45:00,43.24,2022-03-21 15:16:00,43.36,54.35999999999884,stock,stock_only,54.35999999999884,False,0.3157894736842017,safe_0_25pct,453,19610.37,172.14000000000115,2022-03-21 15:00:00,closed,42.91,stock_trend_momentum_v1,XLB,44.05,0.0
False,4.29086888123104,92,zero,2022-03-22 15:16:00,429.12,422.68,stop,2022-03-23 13:30:00,426.3,2022-03-22 15:16:00,422.68,-137.56000000000017,stock,stock_only,-137.56000000000017,False,-0.5621118012422369,safe_0_25pct,38,16306.56,244.7199999999999,2022-03-22 15:00:00,closed,422.68,stock_trend_momentum_v1,DE,442.0,0.0
False,0.3576680279627749,92,zero,2022-03-22 15:16:00,53.01,53.23,stop,2022-03-23 19:40:00,53.01,2022-03-22 15:16:00,53.23,81.61999999999958,stock,stock_only,81.61999999999958,False,0.40740740740740594,safe_0_25pct,371,19666.71,200.3399999999997,2022-03-22 15:00:00,closed,52.47,stock_trend_momentum_v1,MO,54.09,0.0
False,0.896287225923571,92,zero,2022-03-23 15:16:00,103.84,103.83,stop,2022-03-24 18:55:00,103.84,2022-03-23 17:05:00,103.83,-1.810000000000926,stock,stock_only,-1.810000000000926,False,-0.0074074074074111495,safe_0_25pct,181,18795.04,244.35000000000156,2022-03-23 15:00:00,closed,102.49,stock_trend_momentum_v1,COP,106.54,0.0
False,1.2387169872915136,92,zero,2022-03-23 15:16:00,123.63,121.77,stop,2022-03-24 14:08:00,123.63,2022-03-23 15:22:00,121.77,-243.6599999999999,stock,stock_only,-243.6599999999999,False,-1.0,safe_0_25pct,131,16195.529999999999,243.6599999999999,2022-03-23 15:00:00,closed,121.77,stock_trend_momentum_v1,EOG,127.35,0.0
False,0.536165083703557,84,zero,2022-03-24 15:16:00,33.84,33.92,stop,2022-03-28 14:20:00,33.84,2022-03-25 15:11:00,33.92,24.159999999999485,stock,stock_only,24.159999999999485,False,0.09876543209876305,safe_0_25pct,302,10219.68,244.6200000000007,2022-03-24 15:00:00,closed,33.03,stock_trend_momentum_v1,UBER,35.46,0.0
False,0.3981139247577314,79,zero,2022-03-24 15:16:00,56.38,56.25,monitor_reversal,2022-04-05 14:30:00,56.38,2022-04-05 14:09:00,55.78,-45.24000000000089,stock,stock_only,-45.24000000000089,False,-0.21666666666667042,safe_0_25pct,348,19620.24,208.8000000000005,2022-03-24 15:00:00,closed,55.78,stock_trend_momentum_v1,EBAY,57.58,0.0
False,0.5648350258167211,87,zero,2022-03-25 15:16:00,84.68,84.52,stop,2022-03-28 13:30:00,84.6749,2022-03-25 15:16:00,84.52,-35.781899999999496,stock,stock_only,-35.781899999999496,False,-0.18223529411764267,safe_0_25pct,231,19561.08,196.35000000000196,2022-03-25 15:00:00,closed,83.83,stock_trend_momentum_v1,XOM,86.38,0.0
False,1.1058943482959553,84,zero,2022-03-25 15:16:00,136.97,135.31,stop,2022-03-25 15:21:00,135.82,2022-03-25 15:16:00,135.31,-72.9299999999987,stock,stock_only,-72.9299999999987,False,-0.30722891566264576,safe_0_25pct,143,19586.71,237.3799999999995,2022-03-25 15:00:00,closed,135.31,stock_trend_momentum_v1,AMAT,140.29,0.0
False,3.1959469095762776,92,zero,2022-03-28 15:16:00,323.65,333.25,target,2022-03-28 19:14:00,323.65,2022-03-28 15:17:00,327.36,480.00000000000114,stock,stock_only,480.00000000000114,False,2.0000000000000235,safe_0_25pct,50,16182.499999999998,239.99999999999773,2022-03-28 15:00:00,closed,318.85,stock_trend_momentum_v1,LULU,333.25,0.0
False,0.6935823772718936,87,zero,2022-03-28 15:16:00,153.36,155.46,target,2022-03-29 13:30:00,153.36,2022-03-28 15:16:00,152.31,266.69999999999925,stock,stock_only,266.69999999999925,False,1.9999999999999727,safe_0_25pct,127,19476.72,133.35000000000144,2022-03-28 15:00:00,closed,152.31,stock_trend_momentum_v1,PG,155.46,0.0
False,0.5044222273140637,92,zero,2022-03-29 15:16:00,63.34,63.61,stop,2022-03-30 13:35:00,63.07,2022-03-29 15:16:00,63.61,167.93999999999974,stock,stock_only,167.93999999999974,False,0.7105263157894678,safe_0_25pct,311,19698.74,236.3600000000016,2022-03-29 15:00:00,closed,62.58,stock_trend_momentum_v1,AVGO,64.86,0.0
False,0.8910391315103554,92,zero,2022-03-29 15:16:00,75.47,75.06,stop,2022-03-30 13:30:00,74.98,2022-03-29 15:16:00,75.06,14.639999999999688,stock,stock_only,14.639999999999688,False,0.05970149253731201,safe_0_25pct,183,13811.01,245.22000000000062,2022-03-29 15:00:00,closed,74.13,stock_trend_momentum_v1,MRVL,78.15,0.0
False,2.980112800200884,92,zero,2022-03-30 15:16:00,574.92,583.88,target,2022-03-31 14:00:00,573.99,2022-03-30 15:16:00,576.71,336.25999999999954,stock,stock_only,336.25999999999954,False,2.2075892857143296,safe_0_25pct,34,19547.28,152.31999999999675,2022-03-30 15:00:00,closed,570.44,stock_trend_momentum_v1,COST,583.88,0.0
False,0.39120235947137044,87,zero,2022-03-30 15:16:00,73.81,73.22,stop,2022-03-30 17:35:00,73.76,2022-03-30 15:16:00,73.22,-144.18000000000166,stock,stock_only,-144.18000000000166,False,-0.9152542372881408,safe_0_25pct,267,19707.27,157.5300000000009,2022-03-30 15:00:00,closed,73.22,stock_trend_momentum_v1,BMY,74.99,0.0
False,0.8604398941271818,92,zero,2022-03-31 15:16:00,86.77,85.47,stop,2022-04-01 13:30:00,86.51,2022-03-31 15:16:00,85.47,-197.6000000000012,stock,stock_only,-197.6000000000012,False,-0.8000000000000066,safe_0_25pct,190,16486.3,246.99999999999946,2022-03-31 15:00:00,closed,85.47,stock_trend_momentum_v1,MPC,89.37,0.0
False,0.4131121955897862,87,zero,2022-03-31 15:16:00,82.73,82.11,stop,2022-03-31 19:57:00,82.73,2022-03-31 15:33:00,82.11,-148.1800000000011,stock,stock_only,-148.1800000000011,False,-1.0,safe_0_25pct,239,19772.47,148.1800000000011,2022-03-31 15:00:00,closed,82.11,stock_trend_momentum_v1,MRK,83.97,0.0
False,0.765105790501614,81,zero,2022-04-01 15:16:00,132.49,131.34,stop,2022-04-01 16:11:00,132.49,2022-04-01 15:16:00,131.34,-170.20000000000084,stock,stock_only,-170.20000000000084,False,-1.0,safe_0_25pct,148,19608.52,170.20000000000084,2022-04-01 15:00:00,closed,131.34,stock_trend_momentum_v1,IBB,134.79,0.0
False,0.5777137360539091,79,zero,2022-04-01 15:16:00,51.22,50.35,stop,2022-04-01 15:50:00,50.84,2022-04-01 15:16:00,50.35,-138.67000000000056,stock,stock_only,-138.67000000000056,False,-0.5632183908046017,safe_0_25pct,283,14495.26,246.20999999999927,2022-04-01 15:00:00,closed,50.35,stock_trend_momentum_v1,FCX,52.96,0.0
False,1.4404613783428928,87,zero,2022-04-04 15:16:00,228.04,225.87,stop,2022-04-05 18:06:00,228.04,2022-04-04 17:07:00,225.87,-186.61999999999892,stock,stock_only,-186.61999999999892,False,-1.0,safe_0_25pct,86,19611.44,186.61999999999892,2022-04-04 15:00:00,closed,225.87,stock_trend_momentum_v1,V,232.38,0.0
False,0.4036453492731848,79,zero,2022-04-04 15:16:00,74.34,73.73,stop,2022-04-04 19:10:00,74.13,2022-04-04 15:16:00,73.73,-105.59999999999775,stock,stock_only,-105.59999999999775,False,-0.6557377049180194,safe_0_25pct,264,19625.760000000002,161.03999999999985,2022-04-04 15:00:00,closed,73.73,stock_trend_momentum_v1,BMY,75.56,0.0
False,0.265177318038135,87,zero,2022-04-05 15:16:00,63.06,62.66,stop,2022-04-05 19:14:00,62.915,2022-04-05 15:16:00,62.66,-79.3050000000008,stock,stock_only,-79.3050000000008,False,-0.6374999999999974,safe_0_25pct,311,19611.66,124.40000000000177,2022-04-05 15:00:00,closed,62.66,stock_trend_momentum_v1,KO,63.86,0.0
False,3.064983976478459,87,zero,2022-04-05 15:16:00,452.5,447.9,stop,2022-04-05 16:02:00,451.52,2022-04-05 15:16:00,447.9,-155.6600000000002,stock,stock_only,-155.6600000000002,False,-0.7869565217391276,safe_0_25pct,43,19457.5,197.80000000000098,2022-04-05 15:00:00,closed,447.9,stock_trend_momentum_v1,LMT,461.7,0.0
False,2.303175838357358,87,zero,2022-04-06 15:16:00,297.31,297.2654,monitor_reversal,2022-04-18 19:30:00,297.31,2022-04-18 19:30:00,293.85,-2.8990000000001714,stock,stock_only,-2.8990000000001714,False,-0.012890173410405463,safe_0_25pct,65,19325.15,224.89999999999867,2022-04-06 15:00:00,closed,293.85,stock_trend_momentum_v1,LLY,304.23,0.0
False,3.566564327969536,87,zero,2022-04-06 15:16:00,453.62,464.32,target,2022-04-07 19:01:00,453.62,2022-04-06 15:37:00,458.31,460.0999999999995,stock,stock_only,460.0999999999995,False,1.9999999999999893,safe_0_25pct,43,19505.66,230.05000000000098,2022-04-06 15:00:00,closed,448.27,stock_trend_momentum_v1,LMT,464.32,0.0
False,3.342031008770799,84,zero,2022-04-07 15:16:00,533.54,536.265,monitor_reversal,2022-04-12 15:30:00,533.54,2022-04-12 13:30:00,528.52,98.10000000000082,stock,stock_only,98.10000000000082,False,0.5428286852589707,safe_0_25pct,36,19207.44,180.71999999999935,2022-04-07 15:00:00,closed,528.52,stock_trend_momentum_v1,UNH,543.58,0.0
False,0.3196597412907305,81,zero,2022-04-07 15:16:00,77.68,78.64,target,2022-04-08 13:30:00,77.68,2022-04-07 15:29:00,78.01,241.91999999999842,stock,stock_only,241.91999999999842,False,1.9999999999999705,safe_0_25pct,252,19575.36,120.960000000001,2022-04-07 15:00:00,closed,77.2,stock_trend_momentum_v1,XLP,78.64,0.0
False,3.94110677764245,92,zero,2022-04-08 15:16:00,465.71,459.79,stop,2022-04-08 18:26:00,465.71,2022-04-08 15:16:00,459.79,-242.71999999999832,stock,stock_only,-242.71999999999832,False,-1.0,safe_0_25pct,41,19094.11,242.71999999999832,2022-04-08 15:00:00,closed,459.79,stock_trend_momentum_v1,LMT,477.55,0.0
False,1.2492735075543022,87,zero,2022-04-08 15:16:00,169.1,168.5,stop,2022-04-11 13:30:00,169.1,2022-04-08 15:17:00,168.5,-69.59999999999934,stock,stock_only,-69.59999999999934,False,-0.3191489361702105,safe_0_25pct,116,19615.6,218.07999999999947,2022-04-08 15:00:00,closed,167.22,stock_trend_momentum_v1,CVX,172.86,0.0
False,0.26468265814845326,81,zero,2022-04-11 15:16:00,64.22,63.82,stop,2022-04-11 19:30:00,64.13,2022-04-11 15:16:00,63.82,-94.54999999999853,stock,stock_only,-94.54999999999853,False,-0.7749999999999907,safe_0_25pct,305,19587.1,121.99999999999957,2022-04-11 15:00:00,closed,63.82,stock_trend_momentum_v1,KO,65.02,0.0
False,0.780528051682656,79,zero,2022-04-11 15:16:00,151.48,150.3,stop,2022-04-11 19:49:00,150.67,2022-04-11 15:16:00,150.3,-47.72999999999692,stock,stock_only,-47.72999999999692,False,-0.3135593220338838,safe_0_25pct,129,19540.92,152.2199999999972,2022-04-11 15:00:00,closed,150.3,stock_trend_momentum_v1,MMM,153.84,0.0
False,1.355310547921506,92,zero,2022-04-12 15:16:00,126.2,124.16,stop,2022-04-13 13:35:00,125.96,2022-04-12 15:16:00,124.16,-215.99999999999966,stock,stock_only,-215.99999999999966,False,-0.8823529411764665,safe_0_25pct,120,15144.0,244.80000000000075,2022-04-12 15:00:00,closed,124.16,stock_trend_momentum_v1,EOG,130.28,0.0
False,1.5959631649464299,87,zero,2022-04-12 15:16:00,170.45,172.36,stop,2022-04-18 13:33:00,170.3,2022-04-12 15:16:00,172.36,210.12000000000023,stock,stock_only,210.12000000000023,False,0.8583333333333424,safe_0_25pct,102,17385.899999999998,244.79999999999768,2022-04-12 15:00:00,closed,168.05,stock_trend_momentum_v1,CVX,175.25,0.0
False,0.5840360222566562,87,zero,2022-04-13 15:16:00,83.75,85.51,target,2022-04-18 13:30:00,83.47,2022-04-13 15:16:00,84.54,475.32000000000147,stock,stock_only,475.32000000000147,False,2.3181818181818374,safe_0_25pct,233,19513.75,205.03999999999894,2022-04-13 15:00:00,closed,82.87,stock_trend_momentum_v1,NEM,85.51,0.0
False,0.5666999218904082,81,zero,2022-04-13 15:16:00,184.64,183.78,stop,2022-04-14 13:46:00,184.6,2022-04-13 15:16:00,183.78,-86.09999999999928,stock,stock_only,-86.09999999999928,False,-0.9534883720930317,safe_0_25pct,105,19387.199999999997,90.29999999999845,2022-04-13 15:00:00,closed,183.78,stock_trend_momentum_v1,GLD,186.36,0.0
False,1.5722049855285758,87,zero,2022-04-14 15:16:00,259.67,259.59,stop,2022-04-19 15:46:00,259.67,2022-04-14 15:21:00,259.59,-6.0000000000030695,stock,stock_only,-6.0000000000030695,False,-0.03389830508476291,safe_0_25pct,75,19475.25,177.00000000000102,2022-04-14 15:00:00,closed,257.31,stock_trend_momentum_v1,CI,264.39,0.0
False,0.18030470525377326,87,zero,2022-04-14 15:16:00,44.79,44.51,stop,2022-04-14 19:59:00,44.79,2022-04-14 15:40:00,44.51,-122.3600000000005,stock,stock_only,-122.3600000000005,False,-1.0,safe_0_25pct,437,19573.23,122.3600000000005,2022-04-14 15:00:00,closed,44.51,stock_trend_momentum_v1,XLB,45.35,0.0
False,0.21445452371396664,87,zero,2022-04-18 15:16:00,40.32,40.37,stop,2022-04-19 13:30:00,40.32,2022-04-18 15:30:00,40.37,24.349999999998616,stock,stock_only,24.349999999998616,False,0.15151515151514366,safe_0_25pct,487,19635.84,160.70999999999918,2022-04-18 15:00:00,closed,39.99,stock_trend_momentum_v1,XLE,40.98,0.0
False,0.6007564066510833,84,zero,2022-04-18 15:16:00,85.27,85.09,stop,2022-04-19 13:30:00,85.27,2022-04-18 18:27:00,85.09,-41.3999999999983,stock,stock_only,-41.3999999999983,False,-0.1978021978021904,safe_0_25pct,230,19612.1,209.29999999999922,2022-04-18 15:00:00,closed,84.36,stock_trend_momentum_v1,NEM,87.09,0.0
False,0.5938163180022106,87,zero,2022-04-20 15:16:00,64.48,64.33,stop,2022-04-21 13:36:00,64.08,2022-04-20 15:16:00,64.33,68.0,stock,stock_only,68.0,False,0.277777777777776,safe_0_25pct,272,17538.56,244.80000000000155,2022-04-20 15:00:00,closed,63.58,stock_trend_momentum_v1,DVN,66.28,0.0
False,5.7701521285645745,87,zero,2022-04-20 15:16:00,527.18,524.59,stop,2022-04-21 18:55:00,525.21,2022-04-20 15:16:00,524.59,-17.360000000000127,stock,stock_only,-17.360000000000127,False,-0.07159353348729872,safe_0_25pct,28,14761.039999999999,242.4799999999991,2022-04-20 15:00:00,closed,518.52,stock_trend_momentum_v1,ELV,544.5,0.0
False,1.8138359900860588,92,zero,2022-04-21 15:16:00,328.96,326.23,stop,2022-04-21 18:03:00,328.87,2022-04-21 15:16:00,326.23,-155.7599999999992,stock,stock_only,-155.7599999999992,False,-0.9670329670329757,safe_0_25pct,59,19408.64,161.06999999999772,2022-04-21 15:00:00,closed,326.23,stock_trend_momentum_v1,LIN,334.42,0.0
False,0.5822904256678465,87,zero,2022-04-21 15:16:00,62.53,61.65,stop,2022-04-21 15:43:00,62.28,2022-04-21 15:16:00,61.65,-175.77000000000072,stock,stock_only,-175.77000000000072,False,-0.7159090909090917,safe_0_25pct,279,17445.87,245.52000000000072,2022-04-21 15:00:00,closed,61.65,stock_trend_momentum_v1,OXY,64.29,0.0
False,1.1108576642330876,79,zero,2022-04-26 15:16:00,186.0,184.33,stop,2022-04-27 13:30:00,186.0,2022-04-26 15:29:00,184.33,-175.3499999999987,stock,stock_only,-175.3499999999987,False,-1.0,safe_0_25pct,105,19530.0,175.3499999999987,2022-04-26 15:00:00,closed,184.33,stock_trend_momentum_v1,JNJ,189.34,0.0
False,0.3615182254640312,87,zero,2022-04-28 15:16:00,43.52,42.97,stop,2022-04-29 15:01:00,43.52,2022-04-28 15:16:00,42.97,-244.2000000000019,stock,stock_only,-244.2000000000019,False,-1.0,safe_0_25pct,444,19322.88,244.2000000000019,2022-04-28 15:00:00,closed,42.97,stock_trend_momentum_v1,KHC,44.62,0.0
False,0.8356877429550001,92,zero,2022-05-05 15:16:00,62.95,61.69,stop,2022-05-05 15:16:00,62.05,2022-05-05 15:16:00,61.69,-69.47999999999989,stock,stock_only,-69.47999999999989,False,-0.28571428571428414,safe_0_25pct,193,12149.35,243.18000000000097,2022-05-05 15:00:00,closed,61.69,stock_trend_momentum_v1,OXY,65.47,0.0
False,1.030446547587801,86,zero,2022-05-05 15:16:00,94.7,93.15,stop,2022-05-05 15:24:00,93.44,2022-05-05 15:16:00,93.15,-45.52999999999875,stock,stock_only,-45.52999999999875,False,-0.1870967741935436,safe_0_25pct,157,14867.9,243.34999999999957,2022-05-05 15:00:00,closed,93.15,stock_trend_momentum_v1,PSX,97.8,0.0
False,1.5367950895817661,92,zero,2022-05-06 15:16:00,106.46,104.15,stop,2022-05-09 13:33:00,106.46,2022-05-06 15:32:00,104.15,-242.54999999999876,stock,stock_only,-242.54999999999876,False,-1.0,safe_0_25pct,105,11178.3,242.54999999999876,2022-05-06 15:00:00,closed,104.15,stock_trend_momentum_v1,COP,111.08,0.0
False,0.4164352261308278,87,zero,2022-05-09 15:16:00,44.26,43.63,stop,2022-05-10 14:27:00,44.26,2022-05-09 15:29:00,43.63,-242.54999999999825,stock,stock_only,-242.54999999999825,False,-1.0,safe_0_25pct,385,17040.1,242.54999999999825,2022-05-09 15:00:00,closed,43.63,stock_trend_momentum_v1,KHC,45.52,0.0
False,0.505862423533732,71,zero,2022-05-10 15:16:00,66.65,65.89,stop,2022-05-10 16:31:00,66.31,2022-05-10 15:16:00,65.89,-122.2200000000005,stock,stock_only,-122.2200000000005,False,-0.5526315789473669,safe_0_25pct,291,19395.15,221.1600000000015,2022-05-10 15:00:00,closed,65.89,stock_trend_momentum_v1,MDLZ,68.17,0.0
False,1.3317757519171718,87,zero,2022-05-13 15:16:00,102.88,106.88,target,2022-05-16 18:09:00,102.79,2022-05-13 15:16:00,104.89,494.8899999999987,stock,stock_only,494.8899999999987,False,2.0449999999999946,safe_0_25pct,121,12448.48,242.0,2022-05-13 15:00:00,closed,100.88,stock_trend_momentum_v1,COP,106.88,0.0
False,1.4738987976437583,87,zero,2022-05-13 15:16:00,167.31,171.75,target,2022-05-16 13:43:00,167.31,2022-05-13 17:59:00,167.38,483.95999999999975,stock,stock_only,483.95999999999975,False,2.0,safe_0_25pct,109,18236.79,241.97999999999988,2022-05-13 15:00:00,closed,165.09,stock_trend_momentum_v1,CVX,171.75,0.0
False,1.2923675332351774,87,zero,2022-05-16 15:16:00,156.51,154.57,stop,2022-05-17 13:32:00,155.69,2022-05-16 15:16:00,154.57,-138.88000000000056,stock,stock_only,-138.88000000000056,False,-0.577319587628869,safe_0_25pct,124,19407.239999999998,240.55999999999972,2022-05-16 15:00:00,closed,154.57,stock_trend_momentum_v1,ABBV,160.39,0.0
False,0.6371770246885684,87,zero,2022-05-16 15:16:00,91.67,91.73,stop,2022-05-17 13:39:00,91.305,2022-05-16 15:16:00,91.73,90.0999999999994,stock,stock_only,90.0999999999994,False,0.4427083333333267,safe_0_25pct,212,19434.04,203.5200000000017,2022-05-16 15:00:00,closed,90.71,stock_trend_momentum_v1,MRK,93.59,0.0
False,0.7871895212137543,92,zero,2022-05-17 15:16:00,72.63,71.44,stop,2022-05-18 16:05:00,72.63,2022-05-18 15:23:00,71.44,-243.94999999999953,stock,stock_only,-243.94999999999953,False,-1.0,safe_0_25pct,205,14889.15,243.94999999999953,2022-05-17 15:00:00,closed,71.44,stock_trend_momentum_v1,MU,75.01,0.0
False,0.419806815683969,87,zero,2022-05-17 15:16:00,51.38,50.75,stop,2022-05-18 14:08:00,51.26,2022-05-17 15:16:00,50.75,-193.79999999999924,stock,stock_only,-193.79999999999924,False,-0.8095238095238031,safe_0_25pct,380,19524.4,239.40000000000097,2022-05-17 15:00:00,closed,50.75,stock_trend_momentum_v1,PFE,52.64,0.0
False,0.46657921267835517,87,zero,2022-05-18 15:16:00,63.47,62.77,stop,2022-05-20 17:18:00,63.35,2022-05-18 15:16:00,62.77,-178.0599999999995,stock,stock_only,-178.0599999999995,False,-0.8285714285714312,safe_0_25pct,307,19485.29,214.8999999999987,2022-05-18 15:00:00,closed,62.77,stock_trend_momentum_v1,GILD,64.87,0.0
False,0.2907244915335444,73,zero,2022-05-18 15:16:00,49.18,48.94,stop,2022-05-18 19:23:00,49.0768,2022-05-18 15:16:00,48.94,-54.172800000000365,stock,stock_only,-54.172800000000365,False,-0.31090909090909463,safe_0_25pct,396,19475.28,174.2399999999991,2022-05-18 15:00:00,closed,48.74,stock_trend_momentum_v1,VZ,50.06,0.0
False,0.2154797239426461,87,zero,2022-05-20 15:16:00,49.37,49.04,stop,2022-05-20 16:38:00,49.28,2022-05-20 15:16:00,49.04,-94.32000000000079,stock,stock_only,-94.32000000000079,False,-0.7272727272727372,safe_0_25pct,393,19402.41,129.68999999999932,2022-05-20 15:00:00,closed,49.04,stock_trend_momentum_v1,VZ,50.03,0.0
False,0.7598581651410266,92,zero,2022-05-23 15:16:00,94.15,93.01,stop,2022-05-24 13:30:00,94.15,2022-05-23 16:31:00,93.01,-234.84000000000012,stock,stock_only,-234.84000000000012,False,-1.0,safe_0_25pct,206,19394.9,234.84000000000012,2022-05-23 15:00:00,closed,93.01,stock_trend_momentum_v1,XOM,96.43,0.0
False,1.485225199440004,87,zero,2022-05-23 15:16:00,172.12,169.89,stop,2022-05-23 17:21:00,172.12,2022-05-23 15:48:00,169.89,-240.84000000000196,stock,stock_only,-240.84000000000196,False,-1.0,safe_0_25pct,108,18588.96,240.84000000000196,2022-05-23 15:00:00,closed,169.89,stock_trend_momentum_v1,CVX,176.58,0.0
False,0.48371507358525045,87,zero,2022-05-24 15:16:00,174.01,173.28,stop,2022-05-25 13:30:00,174.01,2022-05-24 16:22:00,173.28,-80.29999999999887,stock,stock_only,-80.29999999999887,False,-1.0,safe_0_25pct,110,19141.1,80.29999999999887,2022-05-24 15:00:00,closed,173.28,stock_trend_momentum_v1,GLD,175.47,0.0
False,0.4759221217307763,71,zero,2022-05-24 15:16:00,77.01,77.02,stop,2022-05-25 16:24:00,76.71,2022-05-24 15:16:00,77.02,77.50000000000057,stock,stock_only,77.50000000000057,False,0.4305555555555594,safe_0_25pct,250,19252.5,179.99999999999972,2022-05-24 15:00:00,closed,76.29,stock_trend_momentum_v1,BMY,78.45,0.0
False,0.8952327924930912,92,zero,2022-05-25 15:16:00,110.46,113.16,target,2022-05-26 13:31:00,109.96,2022-05-25 15:16:00,111.45,560.0000000000005,stock,stock_only,560.0000000000005,False,2.3703703703703822,safe_0_25pct,175,19330.5,236.249999999999,2022-05-25 15:00:00,closed,109.11,stock_trend_momentum_v1,COP,113.16,0.0
False,1.3113114302312534,92,zero,2022-05-25 15:16:00,174.86,176.11,stop,2022-05-26 17:22:00,174.21,2022-05-25 15:16:00,176.11,209.00000000000063,stock,stock_only,209.00000000000063,False,0.9644670050761317,safe_0_25pct,110,19234.600000000002,216.700000000003,2022-05-25 15:00:00,closed,172.89,stock_trend_momentum_v1,CVX,178.8,0.0
False,0.32369142629185027,87,zero,2022-05-26 15:16:00,36.59,36.93,stop,2022-05-31 14:37:00,36.59,2022-05-26 15:33:00,36.93,168.63999999999817,stock,stock_only,168.63999999999817,False,0.6938775510203978,safe_0_25pct,496,18148.640000000003,243.040000000001,2022-05-26 15:00:00,closed,36.1,stock_trend_momentum_v1,BAC,37.57,0.0
False,0.38913375390277943,87,zero,2022-05-26 15:16:00,77.9,77.31,stop,2022-05-27 13:30:00,77.9,2022-05-26 15:22:00,77.31,-147.50000000000085,stock,stock_only,-147.50000000000085,False,-1.0,safe_0_25pct,250,19475.0,147.50000000000085,2022-05-26 15:00:00,closed,77.31,stock_trend_momentum_v1,BMY,79.08,0.0
False,0.724722144120013,92,zero,2022-05-27 15:16:00,40.33,42.51,target,2022-05-31 13:32:00,40.33,2022-05-27 15:17:00,41.2,483.9599999999999,stock,stock_only,483.9599999999999,False,2.0000000000000067,safe_0_25pct,222,8953.26,241.97999999999917,2022-05-27 15:00:00,closed,39.24,stock_trend_momentum_v1,CRWD,42.51,0.0
False,0.5500211484818014,87,zero,2022-05-27 15:16:00,132.86,132.84,stop,2022-05-31 13:30:00,132.86,2022-05-27 16:24:00,132.84,-2.920000000001494,stock,stock_only,-2.920000000001494,False,-0.02409638554218064,safe_0_25pct,146,19397.56,121.18000000000183,2022-05-27 15:00:00,closed,132.03,stock_trend_momentum_v1,XLV,134.52,0.0
False,0.961680785293949,87,zero,2022-05-31 15:16:00,179.69,178.24,stop,2022-05-31 15:26:00,178.8511,2022-05-31 15:16:00,178.24,-65.99879999999928,stock,stock_only,-65.99879999999928,False,-0.4214482758620677,safe_0_25pct,108,19406.52,156.59999999999877,2022-05-31 15:00:00,closed,178.24,stock_trend_momentum_v1,CVX,182.59,0.0
False,2.836206841341655,78,zero,2022-05-31 15:16:00,359.05,357.42,stop,2022-06-01 14:21:00,357.255,2022-05-31 15:16:00,357.42,8.910000000001105,stock,stock_only,8.910000000001105,False,0.03873239436620207,safe_0_25pct,54,19388.7,230.0399999999995,2022-05-31 15:00:00,closed,354.79,stock_trend_momentum_v1,MA,367.57,0.0
False,1.4853297444103317,92,zero,2022-06-01 15:16:00,122.59,121.48,stop,2022-06-02 13:30:00,121.96,2022-06-01 15:16:00,121.48,-52.319999999998885,stock,stock_only,-52.319999999998885,False,-0.21524663677129546,safe_0_25pct,109,13362.31,243.07000000000045,2022-06-01 15:00:00,closed,120.36,stock_trend_momentum_v1,AMZN,127.05,0.0
False,2.2147228911641763,73,zero,2022-06-01 15:16:00,273.52,270.19,stop,2022-06-01 16:48:00,272.38,2022-06-01 15:16:00,270.19,-155.48999999999984,stock,stock_only,-155.48999999999984,False,-0.6576576576576602,safe_0_25pct,71,19419.92,236.42999999999887,2022-06-01 15:00:00,closed,270.19,stock_trend_momentum_v1,MSFT,280.18,0.0
False,0.34801215234174704,87,zero,2022-06-02 15:16:00,38.89,38.36,stop,2022-06-03 13:30:00,38.89,2022-06-02 18:57:00,38.36,-243.80000000000052,stock,stock_only,-243.80000000000052,False,-1.0,safe_0_25pct,460,17889.4,243.80000000000052,2022-06-02 15:00:00,closed,38.36,stock_trend_momentum_v1,GM,39.95,0.0
False,1.2193476703438342,87,zero,2022-06-02 15:16:00,142.29,141.45,monitor_reversal,2022-06-03 15:30:00,142.18,2022-06-03 13:30:00,140.46,-97.09000000000242,stock,stock_only,-97.09000000000242,False,-0.39890710382515004,safe_0_25pct,133,18924.57,243.38999999999788,2022-06-02 15:00:00,closed,140.46,stock_trend_momentum_v1,QCOM,145.95,0.0
